postComment,postCommentAuthor,postCommentTime
"AUS MELTIQUE BEEF STEAK 200G+-/ PCS @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「AMB+1」below to join the Sale",OceanStar Seafood,40:20
Yummy.,Anna Yong,40:30
"AUS MELTIQUE BEEF STEAK 200G+-/ PCS @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「AMB+1」below to join the Sale",OceanStar Seafood,41:05
"AUS MELTIQUE BEEF STEAK 200G+-/ PCS @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「AMB+1」below to join the Sale",OceanStar Seafood,41:30
Do u hv mushroom soup ?,Anna Yong,41:43
"Meltique is like melt in the mouth <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""🤔"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td3/2/16/1f914.png"" width=""16""/></span> ",Jack Daniel,41:52
"<span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t73/2/16/1f606.png"" width=""16""/></span> ",Jack Daniel,42:42
Yes i want.  How much ?,Anna Yong,42:55
"Sis, cook meltick steak for us?",Fabian Low,43:21
"2 X HANDMADE TRUFFLE MUSHROOM SOUP 500ML/ PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「TMS+1」below to join the Sale",OceanStar Seafood,43:26
Tms+1,Anna Yong,43:40
Amb+2,Anna Yong,43:54
"LAST 2 SET!!!</div><div dir=""auto"" style=""text-align: start;"">2 X HANDMADE TRUFFLE MUSHROOM SOUP 500ML/ PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「TMS+1」below to join the Sale",OceanStar Seafood,44:07
Got soon kueh ?,Anna Yong,44:11
"KONG BAK PAO 4 PCS / PKT @$ 5.90</div><div dir=""auto"" style=""text-align: start;"">Comment「KBP+1」below to join the Sale",OceanStar Seafood,44:29
"CHOCO JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「CCL+1」below to join the Sale.",OceanStar Seafood,44:48
"STRAWBERRY JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SBY+1」below to join the Sale.",OceanStar Seafood,44:56
"VANILA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「VNL+1」below to join the Sale.",OceanStar Seafood,45:05
I tried before.  But prefer soon kueh.,Anna Yong,45:13
"MATCHA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MCA+1」below to join the Sale.",OceanStar Seafood,45:15
"2 X AUTHENTIC THAI MOO PING 5 PCS / PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「TMP+1」below to join the Sale.",OceanStar Seafood,45:24
I want Ah Seng lala soup.,Anna Yong,45:36
"2 X SMALL SQUID 500G/ PKT @$19.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SLD+1」below to join the Sale.",OceanStar Seafood,45:48
"BABY SQUID 500G/ PKT @ $9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「BSQ+1」below to join the Sale.",OceanStar Seafood,46:00
"2 X MALA FLOWER CLAM 500G/ PKT @ $ 9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MFC+1」below to join the Sale",OceanStar Seafood,46:17
小龙虾 断货？,Fabian Low,46:46
"2 X SLIPPER LOBSTER 5-8 PCS/ KG @$39.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SL399+1」below to join the Sale.",OceanStar Seafood,47:09
"Haha hello miko, i eating Jollibee ",Clarice Goh,47:36
"2 X SQUID 500-600G/ PORTION @$21.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SQ+1」below to join the Sale.",OceanStar Seafood,47:42
"PROCESS CUTTLEFISH 500G+-/ PCS@$8.00</div><div dir=""auto"" style=""text-align: start;"">Comment「PC+1」below to join the Sale.",OceanStar Seafood,48:20
Open liao. Got breakfast ,Clarice Goh,48:26
Jollibee in the Philippines serves breakfast ,Jack Daniel,49:25
"2 X BATANG STEAK 250-350G/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「BST+1」below to join the Sale",OceanStar Seafood,49:42
"3 X MUAR OTAK / PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「OTAK+1」below to join the Sale",OceanStar Seafood,50:01
Do u hv batang slice ?,Anna Yong,50:07
I need to order soon… my crepes gg to finish,Clarice Goh,50:07
"LAST SET!!!</div><div dir=""auto"" style=""text-align: start;"">3 X MUAR OTAK / PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「OTAK+1」below to join the Sale",OceanStar Seafood,50:13
"3 X BATANG SOUP SLICED 300G/ PKT @$24.00</div><div dir=""auto"" style=""text-align: start;"">Comment「BSS+1」below to join the Sale",OceanStar Seafood,50:29
Otak going in 3...,Fabian Low,50:38
2....,Fabian Low,50:42
Bsd+1,Anna Yong,50:43
1....,Fabian Low,50:46
Bss+1,Anna Yong,50:48
Otak+1,Fabian Low,50:54
Gone!,Fabian Low,50:57
"2 X BATANG STEAK 250-350G/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「BST+1」below to join the Sale",OceanStar Seafood,51:55
"MUST GRAB!!!</div><div dir=""auto"" style=""text-align: start;"">2 X WILD GROUPER FILLET 300-350G/ PCS @$19.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WGF+1」below to join the Sale",OceanStar Seafood,52:09
Today i fry this batang steaks,Jack Daniel,52:35
Yes no choice ,Jack Daniel,53:18
"2 X BLACK POMFRET 400-500G/ PCS @$15.90</div><div dir=""auto"" style=""text-align: start;"">Comment「BP+1」below to join the Sale",OceanStar Seafood,53:22
Haha miko I everday dinner aso eat fish,Jacqueline Hoe,53:25
Clearing very hard for my freezer ,Jacqueline Hoe,53:42
Ya can eat liao,Jacqueline Hoe,53:52
Ya i know u kidding ,Jacqueline Hoe,54:29
"2 X COD TAIL PORTION 1.0-1.2 KG/ PCS ( ST) @ $111.11</div><div dir=""auto"" style=""text-align: start;"">Comment「PCT+1」below to join the Sale",OceanStar Seafood,55:02
Miko also din eat many fishes these days ah? U also 迟钝leh,Winnie Wu,55:05
"COD STEAK 450G+-/ PKT @$22.90 ( PWP )</div><div dir=""auto"" style=""text-align: start;"">Comment「CST229+1」below to join the Sale",OceanStar Seafood,55:12
"2 X FRANCE COD FL 400-500G/ PKT @$59.90</div><div dir=""auto"" style=""text-align: start;"">Comment「FCF+1」below to join the Sale.",OceanStar Seafood,55:22
Do u hv marinated chicken chop ?,Anna Yong,55:26
Long time no see liao,Winnie Wu,55:52
I see.  Thk u.,Anna Yong,56:12
Bop+2,웬디,56:37
"2 X BLACK POMFRET 400-500G/ PCS @$15.90</div><div dir=""auto"" style=""text-align: start;"">Comment「BP+1」below to join the Sale",OceanStar Seafood,56:54
加油 加油 last 25mins,Jack Daniel,56:54
"2 X COD TAIL PORTION 1.0-1.2 KG/ PCS ( ST) @ $111.11</div><div dir=""auto"" style=""text-align: start;"">Comment「PCT+1」below to join the Sale",OceanStar Seafood,57:11
BWP+2,웬디,57:24
"COD STEAK 450G+-/ PKT @$22.90 ( PWP )</div><div dir=""auto"" style=""text-align: start;"">Comment「CST229+1」below to join the Sale",OceanStar Seafood,58:26
"2 X FRANCE COD FL 400-500G/ PKT @$59.90</div><div dir=""auto"" style=""text-align: start;"">Comment「FCF+1」below to join the Sale.",OceanStar Seafood,58:37
"COD STEAK 450G+-/ PKT @$22.90 ( PWP )</div><div dir=""auto"" style=""text-align: start;"">Comment「CST229+1」below to join the Sale",OceanStar Seafood,59:05
OTAK+2,웬디,59:53
